"Probe_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Regulation","Gene_Symbol"
"206667_s_at",0.050304930723786,5.72976444451402,0.571685794753051,0.568717783320374,0.678702783083114,-7.25194415813426,"Not Significant","SCAMP1"
"210026_s_at",-0.0524513213201964,7.57295935193458,-0.571504076636012,0.56884048321726,0.678812857469619,-7.25204829839851,"Not Significant","CARD10"
"213662_at",0.0267260801463755,4.43740182671028,0.571453204256584,0.568874835615846,0.678817498234331,-7.25207744679455,"Not Significant","RETREG1"
"216799_at",0.0182776065858546,4.65631045790654,0.570967686293967,0.569202740038316,0.679172404619748,-7.25235550471971,"Not Significant",NA
"206848_at",0.0536615590570019,7.96729023670093,0.570709254127966,0.569377314760762,0.679344329878671,-7.25250341397099,"Not Significant","HOXA7"
"220517_at",-0.0234355825313165,6.9711421111028,-0.570347417050909,0.569621784551105,0.67957437440603,-7.25271039342686,"Not Significant","VPS13C"
"211545_at",0.0237583254855732,7.03855484585981,0.570333606677152,0.569631116328853,0.67957437440603,-7.25271829070561,"Not Significant","GHRHR"
"214560_at",-0.0408979089095699,7.88321222833645,-0.570273626822355,0.569671646044771,0.679586342353211,-7.25275258718324,"Not Significant","FPR3"
"211095_at",-0.010310429268473,4.45374152046729,-0.569836844178247,0.569966831807911,0.67990208314645,-7.25300223135377,"Not Significant","NF1"
"216770_at",-0.0140458522399719,4.25776046157009,-0.569420683659758,0.570248149540738,0.68016952231655,-7.2532399120178,"Not Significant",NA
"201636_at",-0.0520079694788879,7.81968336873832,-0.569410500464492,0.570255034055887,0.68016952231655,-7.25324572575592,"Not Significant","FXR1"
"210889_s_at",0.0699922223047151,8.2347250468785,0.56933837435029,0.570303797240837,0.68016952231655,-7.25328690067233,"Not Significant","FCGR2B"
"215261_at",0.0217948244743143,7.81287623239252,0.569324578532828,0.57031312457759,0.68016952231655,-7.25329477575379,"Not Significant",NA
"207653_at",0.0223561512068963,5.13810806957009,0.569203909098432,0.570394712189303,0.680230418609272,-7.25336364953263,"Not Significant","FOXD2"
"217536_x_at",-0.0215825292512315,4.13002869519626,-0.568565073311286,0.570826738914526,0.680709205995525,-7.25372803226744,"Not Significant",NA
"214800_x_at",0.0422997690643912,9.58592773070093,0.568412678952442,0.570929822279681,0.68079569914155,-7.25381489572757,"Not Significant","BTF3"
"214419_s_at",0.0231135446312451,5.85011664854206,0.568134104882395,0.57111827998876,0.680983980789252,-7.2539736206982,"Not Significant","CYP2C9"
"215148_s_at",0.0275250303377908,7.03737215539252,0.567946735678371,0.571245053720185,0.681098696133923,-7.25408033576904,"Not Significant","APBA3"
"211152_s_at",0.0241018550707247,8.04819154383178,0.567830919262903,0.571323421727959,0.681153585180922,-7.25414628085501,"Not Significant","HTRA2"
"204898_at",0.0214139436984517,6.02719524465421,0.567788352127602,0.571352226388575,0.681153585180922,-7.25417051493503,"Not Significant","SAP30"
"204890_s_at",0.0367989312519353,7.68362770849533,0.567605666807475,0.57147585526789,0.681264524017461,-7.2542744997982,"Not Significant","LCK"
"212862_at",0.0352372768578461,8.5559874246729,0.567402373658341,0.571613445275467,0.681369508343121,-7.25439017557679,"Not Significant","CDS2"
"220679_s_at",0.0248991086639686,6.79455773949533,0.5673851886573,0.571625076918112,0.681369508343121,-7.25439995212129,"Not Significant","CDH7"
"207662_at",0.01781541427551,5.13533973875701,0.567331740628576,0.571661253867055,0.681376181862508,-7.25443035681537,"Not Significant","TBX1"
"212281_s_at",0.0804654327959168,8.74869796685981,0.567162878624356,0.571775557422856,0.681475970584804,-7.25452639773214,"Not Significant","TMEM97"
"206443_at",-0.0161190230756508,5.48448858388785,-0.567068198036862,0.571839652017656,0.681515909820262,-7.2545802352467,"Not Significant","RORB"
"213839_at",-0.060284359029908,7.55217251305607,-0.566916063072407,0.57194264795169,0.681602204744224,-7.25466672390122,"Not Significant","CLMN"
"203607_at",-0.0399060119873325,7.44617418870093,-0.566625742653858,0.57213922075368,0.681741908256216,-7.25483170690435,"Not Significant","INPP5F"
"216360_x_at",-0.0189855634725547,6.89837782947664,-0.56662462873577,0.572139975038194,0.681741908256216,-7.25483233975884,"Not Significant","RRP12"
"221674_s_at",0.0188832200531313,6.17523900124299,0.566604074181201,0.572153893546317,0.681741908256216,-7.25484401727369,"Not Significant","CHRD"
"219624_at",0.0386961132026738,5.10060882192523,0.566523847813606,0.572208220358666,0.681741908256216,-7.25488959168756,"Not Significant","BAG4"
"211772_x_at",0.0203181047283597,5.74565479340187,0.566478168693454,0.57223915395473,0.681741908256216,-7.25491553788508,"Not Significant","CHRNA3"
"215856_at",0.0364985204662209,7.60513251928972,0.566452031208144,0.572256854448075,0.681741908256216,-7.25493038330292,"Not Significant","SIGLEC15"
"217270_s_at",0.0271453320270938,6.73751096684112,0.566400394843261,0.572291823741435,0.681741908256216,-7.25495970942558,"Not Significant","DYRK1B"
"219844_at",0.0351151934493317,6.35928444025234,0.56638148089964,0.57230463294174,0.681741908256216,-7.25497045065986,"Not Significant","CCDC186"
"210780_at",0.017741460240676,6.59897994074766,0.5662577886784,0.572388405149824,0.681805251079998,-7.25504068671867,"Not Significant","ESR2"
"207582_at",-0.0179615260957076,5.45728812172897,-0.566139491334723,0.572468529128804,0.681864241745624,-7.2551078451417,"Not Significant","PIN1P1"
"213014_at",0.0261171023444754,5.82919109720561,0.566034987851023,0.572539314879988,0.681912103985824,-7.2551671610676,"Not Significant","MAPK8IP1"
"213185_at",0.0296836726206899,8.37428438906542,0.565926818362639,0.572612588248297,0.681962923780695,-7.25522854634407,"Not Significant","KATNIP"
"210040_at",-0.0453931059968333,7.1194938911215,-0.565835748770934,0.572674281748047,0.681964021548857,-7.25528021852997,"Not Significant","SLC12A5"
"209945_s_at",0.0546408491815625,8.06166209639252,0.56580620029766,0.572694299531091,0.681964021548857,-7.25529698233021,"Not Significant","GSK3B"
"214606_at",0.016310205366995,4.23070740475701,0.565789927131612,0.572705324024761,0.681964021548857,-7.25530621424961,"Not Significant","TSPAN2"
"202509_s_at",-0.0566895753135123,8.01547048234579,-0.565636523463203,0.572809254596631,0.682051331632827,-7.25539322861428,"Not Significant","TNFAIP2"
"41858_at",-0.0298044691836732,7.92630623760748,-0.565442839598556,0.572940487854708,0.682137053920712,-7.25550305740158,"Not Significant","PGAP2"
"214395_x_at",0.0472585780795214,7.06059138659813,0.565439911570917,0.572942471892476,0.682137053920712,-7.25550471745806,"Not Significant","EEF1D"
"213013_at",0.0315741560133704,6.79282659554206,0.565196958595823,0.573107108860651,0.682296613065229,-7.25564243080559,"Not Significant","MAPK8IP1"
"216018_at",0.0173620030816334,6.80235808015888,0.564929097674844,0.57328865105478,0.682476280128949,-7.25579419456377,"Not Significant","RNF5"
"204495_s_at",0.0219324984461646,7.42490371236449,0.564856338616884,0.573337968133176,0.682498527908091,-7.2558354057995,"Not Significant","C15orf39"
"216134_at",0.0172150524039416,6.47464002101869,0.564785558686125,0.573385945689375,0.682519178835275,-7.25587549098039,"Not Significant","FRMD4B"
"207790_at",0.0183361919817026,5.40960932092523,0.564477235913371,0.573594962093136,0.682731506881115,-7.25605004682838,"Not Significant","LRRC1"
"220640_at",0.0254655148610128,5.34362236670093,0.56426533013907,0.57373863726622,0.682864807048408,-7.25616996159079,"Not Significant","CSNK1G1"
"210952_at",0.0207550913254746,7.84249554768224,0.564149960081998,0.573816867098544,0.682864807048408,-7.25623522920937,"Not Significant","AP4S1"
"221096_s_at",0.0268161820137219,7.54101489660748,0.564129098402745,0.573831013479527,0.682864807048408,-7.25624702974706,"Not Significant","TMCO6"
"208995_s_at",0.0345111191671354,5.92030077715888,0.564124140297259,0.573834375613626,0.682864807048408,-7.25624983426623,"Not Significant","PPIG"
"203807_x_at",-0.0214489692631951,5.93818426783178,-0.564086088228158,0.573860179364919,0.682864807048408,-7.25627135734873,"Not Significant","CSH2"
"215362_at",-0.026561291512315,6.29073137643925,-0.564016609316063,0.573907295627556,0.682884405856188,-7.25631065241731,"Not Significant",NA
"221393_at",-0.0272947024574243,6.43864721156075,-0.563763633486886,0.57407886374605,0.683034331575875,-7.25645368686469,"Not Significant","TAAR3P"
"205657_at",-0.0198469025527805,7.11843965457944,-0.563740430716335,0.574094601089824,0.683034331575875,-7.25646680269284,"Not Significant","HAAO"
"208701_at",-0.0297172694904998,6.75929911948598,-0.563625910239645,0.574172277956343,0.68309027601181,-7.25653152981209,"Not Significant","APLP2"
"205021_s_at",-0.0280912864630543,9.69003723095327,-0.563192322414247,0.574466417302045,0.683403725201082,-7.25677647575446,"Not Significant","FOXN3"
"216172_at",-0.0222912389116828,7.30960645218692,-0.562829470359508,0.574712626144204,0.683657762226371,-7.25698131703623,"Not Significant",NA
"207050_at",0.0221733568814215,6.4594432974486,0.562786483080511,0.574741797991784,0.683657762226371,-7.2570055759982,"Not Significant","CACNA2D1"
"217048_at",-0.0208141262568619,5.42773570829907,-0.562741976124381,0.574772001864597,0.683657762226371,-7.25703069061691,"Not Significant",NA
"215809_at",-0.0220257229440537,7.78724323738318,-0.56268828001557,0.574808442809511,0.683664613350644,-7.25706098791067,"Not Significant","CYP2D7"
"204850_s_at",-0.0224427070605206,5.67123580291589,-0.562620947911959,0.574854139408514,0.683682471628945,-7.257098975066,"Not Significant","DCX"
"212170_at",-0.036599588154469,6.94690870745794,-0.562393470549246,0.575008535435519,0.683829598927773,-7.25722727890372,"Not Significant","RBM12"
"209605_at",-0.0618389390267415,9.65284744750467,-0.562125130714615,0.575190691658857,0.6840097226083,-7.25737856404758,"Not Significant","TST"
"217065_at",-0.0205746906875436,5.47853142657944,-0.561977146961729,0.575291158799818,0.684092688592579,-7.25746196390218,"Not Significant",NA
"214401_at",0.019159060142505,7.14564950001869,0.561406277531585,0.575678804569019,0.684517118581188,-7.2577834867544,"Not Significant","PAX1"
"219542_at",-0.0292863964088675,7.8598756137757,-0.561307117855736,0.575746151153729,0.684517329245407,-7.25783930196369,"Not Significant","NEK11"
"213877_x_at",0.0232286717417316,8.46254334940187,0.561228915177216,0.575799266970117,0.684517329245407,-7.25788331394022,"Not Significant","ELOB"
"216921_s_at",-0.0195206617294161,6.76104325409346,-0.561212934983675,0.575810121120095,0.684517329245407,-7.25789230674264,"Not Significant","KRT35"
"220045_at",-0.0269427497547505,7.12195582135514,-0.561175835614602,0.57583532032375,0.684517329245407,-7.25791318331146,"Not Significant","NEUROD6"
"216917_s_at",0.012370900897607,4.22056268030841,0.561174908944626,0.575835949757532,0.684517329245407,-7.25791370474992,"Not Significant","SYCP1"
"204847_at",0.0449444918961992,7.81360337808411,0.561134647578042,0.575863297313396,0.684517329245407,-7.25793635904932,"Not Significant","ZBTB11"
"215968_at",-0.025715083238916,5.37545515734579,-0.560885109624159,0.576032809976159,0.684682301418827,-7.25807673322808,"Not Significant",NA
"209419_at",0.0144431082902887,4.35706343938318,0.56065763819985,0.576187353513012,0.684829464387158,-7.25820464009615,"Not Significant","THOC5"
"217954_s_at",-0.044708363094652,8.23997919457944,-0.560370077583427,0.576382749887854,0.68499214867978,-7.25836626121147,"Not Significant","PHF3"
"200741_s_at",0.0171864090007038,13.3467287149533,0.560365720828722,0.576385710530264,0.68499214867978,-7.25836870925622,"Not Significant","RPS27"
"207593_at",-0.0208830772554537,6.88038703209346,-0.560042972086256,0.576605055385639,0.685216279086886,-7.25855000798624,"Not Significant","ABCG4"
"212732_at",-0.0304022750123157,4.684447687,-0.559859790773882,0.576729565886473,0.685327693933889,-7.25865286084115,"Not Significant","MEG3"
"201792_at",0.0822009444472201,9.62606054096262,0.559559953860319,0.576933396307258,0.68552227938859,-7.25882114142647,"Not Significant","AEBP1"
"208323_s_at",-0.0360296754637578,6.46266172342056,-0.559488701326129,0.576981839147455,0.68552227938859,-7.25886111804623,"Not Significant","ANXA13"
"215844_at",0.0441484613775511,5.62727802180374,0.559483154905774,0.576985610103353,0.68552227938859,-7.25886422968304,"Not Significant","TNPO2"
"215082_at",-0.0236953707023222,6.6850264324486,-0.559380346385745,0.577055510723084,0.685568775082239,-7.25892190147075,"Not Significant","ELOVL5"
"209204_at",0.0470736605946517,5.40480649629907,0.559226383626208,0.577160199226406,0.685656593237832,-7.25900824919374,"Not Significant","LMO4"
"221336_at",0.031261432486277,6.85558257814019,0.559074393765554,0.577263555135018,0.685742819014479,-7.25909346726572,"Not Significant","ATOH1"
"202361_at",0.0339564723624202,9.2722159258972,0.558567756373037,0.577608141731378,0.686115583037492,-7.25937736370646,"Not Significant","SEC24C"
"205094_at",-0.0249064709556645,8.22905199083178,-0.558278767583662,0.577804739806238,0.686312527564094,-7.25953918520154,"Not Significant","PEX12"
"219713_at",-0.0196550689014784,7.65799352264486,-0.558092705117816,0.577931334352038,0.686426305813468,-7.25964332824904,"Not Significant","SHPK"
"215407_s_at",0.0196198951414496,5.8498891611028,0.557890771494043,0.578068742402976,0.686552914772707,-7.25975631565829,"Not Significant","ASTN2"
"66053_at",0.0183923786801546,4.94484577265421,0.557675900642364,0.578214970846949,0.686689985363885,-7.25987649715697,"Not Significant","HNRNPUL2"
"203704_s_at",-0.0372095001147071,8.92610342360748,-0.557605961284102,0.578262571258497,0.686709916614426,-7.25991560568749,"Not Significant","RREB1"
"204070_at",-0.0872011460756515,9.52417676230841,-0.557516362655628,0.578323554410221,0.686745737432611,-7.25996570011802,"Not Significant","PLAAT4"
"205604_at",-0.0202044212466567,7.22283254209346,-0.557408122032984,0.578397229875698,0.686796625456686,-7.26002620657858,"Not Significant","HOXD9"
"211659_at",0.0342110737248418,6.34412599888785,0.557336022397206,0.578446307964765,0.686810511209251,-7.26006650376157,"Not Significant","GPR135"
"219581_at",-0.0291994953898664,6.8025455308785,-0.557300383040001,0.578470568342468,0.686810511209251,-7.26008642102849,"Not Significant","TSEN2"
"214256_at",-0.0218074451090785,7.97486742349533,-0.557222266899245,0.578523745158217,0.686837051167379,-7.26013007226892,"Not Significant","ATP10A"
"201928_at",-0.045365982024278,7.87652661934579,-0.55710272141141,0.578605129115833,0.686889702259645,-7.26019686241771,"Not Significant","PKP4"
"214090_at",0.0152183056323015,4.69889766460748,0.557066564981071,0.578629744698461,0.686889702259645,-7.26021706023455,"Not Significant","PAWR"
"214303_x_at",0.0694160400186479,7.25670597928037,0.556638846974223,0.578920976343671,0.687194064941767,-7.26045589448073,"Not Significant","MUC5AC"
"218377_s_at",-0.0209329289999999,9.1981951796729,-0.556599434193994,0.578947815875411,0.687194064941767,-7.26047789307762,"Not Significant","RWDD2B"
"202303_x_at",-0.0434229737019701,8.76329845717757,-0.556486785017815,0.579024531597579,0.687212926504599,-7.26054076068653,"Not Significant","SMARCA5"
"215843_s_at",0.0316745783916255,7.0792841617757,0.556485529210943,0.579025386847545,0.687212926504599,-7.26054146145989,"Not Significant","TLL2"
"208256_at",-0.0246053748976073,5.95992235073832,-0.556258298950386,0.579180148785159,0.687359994427977,-7.26066823605757,"Not Significant","EFNA2"
"219414_at",-0.0294121247441942,6.70272688690654,-0.555639252544091,0.579601868639008,0.687781058530386,-7.2610133486028,"Not Significant","CLSTN2"
"217441_at",0.0257867595091482,6.55002999180374,0.555615101265563,0.579618324442449,0.687781058530386,-7.2610268049691,"Not Significant","USP33"
"210888_s_at",-0.0174900893771995,7.28456576745794,-0.55558387459285,0.579639601491754,0.687781058530386,-7.26104420267025,"Not Significant","ITIH1"
"207910_at",0.0182846295263894,5.2336086736729,0.55555627592501,0.579658406821373,0.687781058530386,-7.26105957824693,"Not Significant","SCGB1D1"
"210177_at",0.0241846260003516,7.26950592721495,0.555476460441833,0.579712793560152,0.687808965385276,-7.26110404021626,"Not Significant","TRIM15"
"216768_x_at",0.0383420720137227,5.87416139929907,0.555404575089587,0.579761778738146,0.687830460846667,-7.26114407919466,"Not Significant","TTC38"
"220042_x_at",0.0191206739444057,9.06808624493458,0.554977088831178,0.580053123384252,0.688139474438124,-7.2613820757007,"Not Significant","HIVEP3"
"208332_at",0.0252225961393384,7.13303941056075,0.554903800346293,0.580103078661242,0.688162100820297,-7.2614228596588,"Not Significant","PRY"
"218828_at",-0.0248859526052075,9.36779617733645,-0.554677874873536,0.580257088018371,0.688308155033983,-7.26154855014197,"Not Significant","PLSCR3"
"202398_at",0.0204341787920479,6.81196239842056,0.554518730125918,0.580365585809227,0.688400076080498,-7.26163705754901,"Not Significant","AP3S2"
"216956_s_at",0.0227956649880361,5.74141317231776,0.554443160158901,0.580417109416606,0.688400076080498,-7.2616790764948,"Not Significant","ITGA2B"
"220453_at",0.036211875185432,7.33785898361682,0.554428272957342,0.580427259767553,0.688400076080498,-7.26168735351018,"Not Significant","SLC66A1"
"215771_x_at",0.0360656921368753,8.17580352818692,0.554366896241019,0.580469108362329,0.688413068371802,-7.2617214755231,"Not Significant","RET"
"213289_at",-0.0544618334148485,7.13756796102804,-0.553998271654579,0.580720478458959,0.688667780667641,-7.26192633109949,"Not Significant","APOOL"
"210822_at",0.0328077483610128,7.88245729397196,0.553961300377489,0.580745692524599,0.688667780667641,-7.26194686965472,"Not Significant","RPL13P5"
"213965_s_at",-0.0225433020348346,6.04852509741121,-0.553590245483999,0.580998777273863,0.68893123424827,-7.26215292531093,"Not Significant","CHD5"
"210861_s_at",0.036706649316326,6.09309967342991,0.553259001817587,0.581224752255164,0.689162515537797,-7.26233675685898,"Not Significant","CCN6"
"216963_s_at",-0.0252005960024636,6.96444618542056,-0.553180646274227,0.581278212634035,0.689189231250623,-7.2623802261295,"Not Significant","GAP43"
"201299_s_at",0.0338642673729769,7.70088490088785,0.552526747419555,0.581724445316317,0.689681607607528,-7.26274275058451,"Not Significant","MOB1A"
"210463_x_at",-0.0320901538662908,7.43326463485047,-0.552412221947845,0.581802616322038,0.689737587758245,-7.26280620014237,"Not Significant","TRMT1"
"209029_at",0.0315615768986624,9.25444408814019,0.550894257269039,0.582839194828094,0.69092971103657,-7.26364594946888,"Not Significant","COPS7A"
"216112_at",0.0204609457163967,5.85282426685981,0.55066871744147,0.582993284606482,0.691075612346326,-7.26377052371198,"Not Significant",NA
"206623_at",0.0278202912308229,7.42402635459813,0.550312910519292,0.583236412582655,0.691327037692393,-7.26396694630076,"Not Significant","PDE6A"
"210431_at",-0.0288014605682616,6.22942203888785,-0.550133525342387,0.58335900721806,0.691435572225534,-7.26406592770423,"Not Significant","ALPG"
"212356_at",-0.0228840254746651,9.39295490881308,-0.549981986527135,0.583462580702469,0.691511413232292,-7.26414951899888,"Not Significant","KHNYN"
"215036_at",0.0262892142540468,6.81359972220561,0.549919089362696,0.583505572097837,0.691511413232292,-7.26418420738079,"Not Significant",NA
"206740_x_at",0.0187901788078812,5.18918144614019,0.549898997862826,0.583519305331426,0.691511413232292,-7.26419528720188,"Not Significant","SYCP1"
"211419_s_at",0.0235166996192814,5.76156582978505,0.549846567466394,0.583555144036127,0.691511413232292,-7.26422419899661,"Not Significant","CHN2"
"207946_at",0.0286992709141449,6.06836705291589,0.54981289784206,0.583578159396547,0.691511413232292,-7.26424276405709,"Not Significant","MAML3"
"220505_at",-0.0246139723026037,6.71262572485047,-0.549118601803523,0.584052851092323,0.692037098845594,-7.26462533923873,"Not Significant","CDKN2A-AS1"
"220426_at",-0.0220384642529908,6.13991835698131,-0.548755817540844,0.584300959947684,0.692294267587295,-7.26482505158597,"Not Significant","FNDC11"
"207349_s_at",-0.0267751827772695,5.75131246142056,-0.548526679043993,0.584457693825239,0.692443151398756,-7.2649511244514,"Not Significant","UCP3"
"207144_s_at",0.0571125751850811,7.98779812024299,0.547925691102443,0.584868872013567,0.692893459252396,-7.26528154151359,"Not Significant","CITED1"
"208019_at",-0.0130228927543984,4.42889841217757,-0.547794113918675,0.58495891142386,0.692963286722906,-7.26535383324794,"Not Significant","ZNF157"
"215323_at",-0.019932157862069,7.27602958974766,-0.547681348446184,0.585036083014454,0.692995239953588,-7.26541577562683,"Not Significant","LUZP2"
"211736_at",-0.0171420920675578,4.49481400596262,-0.547586306080525,0.585101129437399,0.692995239953588,-7.26546797280656,"Not Significant","SP2"
"222175_s_at",-0.0335228608747355,8.57041800470093,-0.547578198727016,0.585106678219059,0.692995239953588,-7.26547242494062,"Not Significant","MED15"
"216189_at",0.0174853566294863,4.93823403816822,0.547572931231753,0.585110283376871,0.692995239953588,-7.26547531753809,"Not Significant",NA
"217973_at",-0.0440820537924005,9.59215934350467,-0.547394976412374,0.585232084643468,0.693102659692287,-7.26557302356212,"Not Significant","DCXR"
"207699_at",-0.0183867035323717,7.26329261630841,-0.547072113307278,0.585453098945418,0.693312403339634,-7.26575021079291,"Not Significant","ZFHX2"
"207451_at",0.025563088484166,5.94608939550467,0.547045362409755,0.585471412899605,0.693312403339634,-7.26576488701833,"Not Significant","NKX2-8"
"215315_at",0.0215808303807182,4.95852257330841,0.546988710807859,0.585510198090327,0.693321487089316,-7.26579596517751,"Not Significant","ZNF549"
"220602_s_at",0.0477238263307529,7.34448546795327,0.546798504630792,0.585640427137005,0.693431952763321,-7.265900285818,"Not Significant","GOLGA2P10"
"206803_at",-0.0253719672980305,6.83922895514019,-0.546761558064346,0.585665725037279,0.693431952763321,-7.26592054537797,"Not Significant","PDYN"
"221381_s_at",-0.0447566751301904,8.83972874142056,-0.546688716134931,0.585715602568753,0.69345416141754,-7.2659604840851,"Not Significant","MORF4"
"209966_x_at",0.0283640924461648,5.97512179696262,0.546557574198274,0.585805405285254,0.693523634362518,-7.266032374928,"Not Significant","ESRRG"
"213269_at",-0.0328253793033078,6.60222643825234,-0.545658015610908,0.586421575069942,0.694216222561947,-7.26652504258383,"Not Significant","ZNF248"
"211328_x_at",0.0164100401734686,8.27684613628972,0.545586534805673,0.586470550271697,0.69423731787634,-7.26656415637164,"Not Significant","HFE"
"207394_at",-0.0314948428624207,6.8924960963271,-0.545423073039461,0.586582553617767,0.694333016853371,-7.266653582335,"Not Significant","ZNF137P"
"213659_at",-0.0313301906407456,6.71160719363551,-0.545290832283667,0.586673171807441,0.694403393571933,-7.266725908541,"Not Significant","ZNF75D"
"203321_s_at",0.0397141671347635,7.48117990157009,0.545116469105772,0.586792664507081,0.694507937707085,-7.26682124602973,"Not Significant","ADNP2"
"207145_at",0.0157048635939482,3.9784108977757,0.544941340948267,0.586912692961184,0.694613104804231,-7.26691697126762,"Not Significant","MSTN"
"206416_at",0.0358107457216745,5.26218386183178,0.544885512833191,0.586950958577033,0.694621499281536,-7.26694748054485,"Not Significant","ZNF205"
"215837_x_at",0.0273887446815619,5.27261010259813,0.544577089511958,0.587162378700751,0.694834800031271,-7.26711597351307,"Not Significant",NA
"218229_s_at",0.0386578330316675,9.51423469002804,0.544119281167258,0.587476266189533,0.695169329270956,-7.2673659012152,"Not Significant","POGK"
"206802_at",0.0265883904662204,6.6838480431215,0.544033191454061,0.587535300739282,0.695202267755598,-7.26741287614257,"Not Significant","PAX5"
"207003_at",0.0408413710302596,7.13440271596262,0.543894990836756,0.587630075270409,0.695277489898079,-7.26748826997187,"Not Significant","GUCA1B"
"202942_at",-0.0415185768501053,8.78936324157009,-0.543799378738681,0.587695647855282,0.695318154463165,-7.26754041895332,"Not Significant","ETFB"
"206881_s_at",-0.0200011677579172,5.35638388906542,-0.543706225701704,0.587759537269844,0.69534809544512,-7.26759121793835,"Not Significant","LILRA3"
"220183_s_at",0.0205570933958479,5.31195612780374,0.543671485010469,0.587783365157487,0.69534809544512,-7.26761016080376,"Not Significant","NUDT6"
"213859_x_at",-0.0360290391263195,6.49339623506542,-0.543584034487542,0.58784334758219,0.695382136973718,-7.26765783913976,"Not Significant","SMARCA5"
"213283_s_at",-0.0293366274035895,9.05169921139252,-0.54336493089135,0.587993643619158,0.695523004605887,-7.26777726170204,"Not Significant","SALL2"
"206891_at",-0.0200455361833213,6.58451514429907,-0.543280545996111,0.588051532983719,0.695554557538946,-7.26782324297379,"Not Significant","ACTN3"
"204361_s_at",-0.0497937044152005,6.07399792493458,-0.543184764989219,0.588117243496641,0.69559535758151,-7.26787542537285,"Not Significant","SKAP2"
"216761_at",-0.02649757002252,7.24855978057009,-0.542981647585271,0.588256603477473,0.695723257538799,-7.2679860553788,"Not Significant",NA
"207763_at",-0.0206293255907817,6.49418816466355,-0.542854572008779,0.58834379860467,0.695749871587807,-7.26805524748661,"Not Significant","S100A5"
"214595_at",0.0226033166871921,5.31333363869159,0.542851818230728,0.58834568822462,0.695749871587807,-7.26805674672866,"Not Significant","KCNG1"
"216454_at",0.0154447130946515,5.27681938216822,0.542807380459274,0.588376181452642,0.695749871587807,-7.26808093898195,"Not Significant","TRMT1"
"216240_at",-0.0235057847301195,6.64514763241121,-0.542766841566198,0.588403999913486,0.695749871587807,-7.26810300693881,"Not Significant","PVT1"
"216599_x_at",-0.0179548079299787,6.06730330561682,-0.542701919525461,0.588448551778021,0.695765630864356,-7.26813834481458,"Not Significant","SLC22A6"
"207368_at",0.0281049136748767,6.75485017361682,0.542654569709864,0.588481045939197,0.695767132523114,-7.26816411525798,"Not Significant","HTR1D"
"211476_at",-0.0161076979429983,4.28111137411215,-0.541980127902352,0.588943977826319,0.696277517927836,-7.26853094178799,"Not Significant","MYOZ2"
"202820_at",0.0534182427691768,9.08499870426168,0.541318449243336,0.589398314725919,0.696777688314375,-7.26889038556005,"Not Significant","AHR"
"206470_at",0.036964559842013,6.96742283400935,0.540823986883102,0.589737940714794,0.697138029820405,-7.26915870728492,"Not Significant","PLXNC1"
"219639_x_at",0.0308052823796616,9.2263982392243,0.540783584024613,0.589765695828409,0.697138029820405,-7.26918062125892,"Not Significant","PARP6"
"208221_s_at",0.0209181318486974,5.38769311397196,0.540687547505348,0.589831671444435,0.697179033248268,-7.26923270365656,"Not Significant","SLIT1"
"211496_s_at",0.0166070081034475,4.38772250262617,0.540640159323211,0.58986422766943,0.697180532814825,-7.2692583997627,"Not Significant","PDC"
"216059_at",0.0195211807441942,6.61693750881308,0.540236559254678,0.590141539567023,0.697471301907922,-7.26947715996097,"Not Significant","PAX3"
"215944_at",0.0188476094824067,4.36278254543925,0.540149939525147,0.590201063550528,0.697504656541842,-7.26952408859874,"Not Significant","LINC01361"
"221157_s_at",0.0305238907987331,5.40404253084112,0.540013910502157,0.590294546633696,0.697578138663484,-7.26959777098385,"Not Significant","FBXO24"
"211459_at",0.0159239108578469,4.55025759030841,0.539958587987888,0.590332567844552,0.697586074629058,-7.2696277320648,"Not Significant",NA
"221104_s_at",-0.026867445479591,6.75296765694392,-0.539903674715241,0.590370308928617,0.69759367874941,-7.26965746849302,"Not Significant","NIPSNAP3B"
"51176_at",-0.0180710958089381,8.88014827084112,-0.539817374500488,0.590429624071823,0.697626773062858,-7.26970419538133,"Not Significant","MED27"
"215637_at",-0.0184924322399718,7.51184787686916,-0.539598806016453,0.590579861179369,0.697717047872623,-7.26982250513221,"Not Significant","CEP41"
"218623_at",0.024008523003871,7.71673712227103,0.539578577372999,0.590593766615009,0.697717047872623,-7.26983345236082,"Not Significant","NSG2"
"218928_s_at",0.0335755707758616,7.7346657911028,0.539569564593688,0.590599962167276,0.697717047872623,-7.26983832971686,"Not Significant","SLC37A1"
"221450_x_at",0.023895706279732,7.23193918928037,0.53950678515547,0.590643118763005,0.697731040417539,-7.26987230119235,"Not Significant","PCDHB13"
"208244_at",0.0270057232850109,7.34824799952336,0.539203014917528,0.590851960930475,0.697926563005535,-7.27003662309276,"Not Significant","BMP3"
"214108_at",0.0219249737093597,7.07021241261682,0.539162399604013,0.590879886585737,0.697926563005535,-7.27005858662107,"Not Significant","MAX"
"215736_at",0.0199748549908515,5.7060798643271,0.539099983539576,0.590922802867209,0.697926563005535,-7.27009233612597,"Not Significant","KCNV1"
"201196_s_at",0.049462911092893,8.30954278716822,0.539083820386398,0.590933916628167,0.697926563005535,-7.27010107520431,"Not Significant","AMD1"
